,Acceptance,Annual meeting,Asking price,Asking price per m²,Balcony/roof garden,Bathroom facilities,Building insurance,Building type,CH boiler,Energy label,Exterior space attached to the building,Facilities,Heating,Hot water,Insulation,Listed since,Living area,Located at,Location,Maintenance plan,Number of bath rooms,Number of rooms,Number of stories,Periodic contribution,Registration with KvK,Reserve fund present,Specific,Status,Type apartment,Type of parking facilities,Volume in cubic meters,Year of construction,url,Back garden,Garden,Garden location,Kind of house,Other space inside the building,Type of garage,External storage space,Provisional energy label,Shed / storage,VVE (Owners Association) contribution,Type of roof,Quality marks,Capacity,Accessibility,Plot size,Construction period,,1 bathroom and 2 separate toilets,1 car,172 m²,2 weeks,2002,24 m²,3 stories,6 rooms (5 bedrooms),649 m²,903 m³,Available,Available in consultation,B What does this mean?,Bath and shower,Completely insulated,Detached brick garage,Detached wooden storage,District heating,Electricity,In residential district,Parking on private property and public parking,Resale property,Skylight and mechanical ventilation,Surrounded by garden,"Villa, detached residential property",Original asking price,174 m²,1924,2 bathrooms and 1 separate toilet,2 stories,21 m²,4 m²,650 m³,7 rooms (3 bedrooms),797 m²,"Alongside a quiet road, In wooded surroundings, in residential district and unobstructed surrounding view",Balcony present,"Bath, shower and toilet",Bouwkundige keuring,CH boiler and fireplace,G What does this mean?,Gable roof covered with cane,"March 9, 2022","Nefit (gas-fired combination boiler from 2009, in ownership)",Partly double glazed,Protected townscape or village view (permit needed for alterations),Public parking,Sun terrace,"116 m² (7,06 meter deep and 16,37 meter broad)",153 m²,16 m²,2009,350 m²,609 m³,A What does this mean?,Alongside a quiet road and in residential district,Attached brick garage and carport,"Back garden, front garden and side garden","Bath, 2 showers and 2 toilets","Combin air (gas-fired combination boiler from 2009, in ownership)","Desirable residence/villa, double house",Energie Prestatie Advies,Gable roof covered with roof tiles,Located at the northeast accessible via the rear,"March 2, 2022","Skylight, mechanical ventilation, passive ventilation system and TV via cable","1,441 m³",2 cars,2 stories and a basement,"2,055 m²",2008,339 m²,Attached brick garage and parking place,"Bath, shower and 2 toilets","CH boiler, fireplace and complete floor heating","Combi (gas-fired combination boiler from 2008, in ownership)",Combination roof,Disabled access friendly and accessible for seniors,"Electrical door, loft, electricity, heating and running water",Freestanding location and unobstructed surrounding view,"March 10, 2022",Parking on private property,Partly furnished with carpets and curtains,"Roof insulation, double glazing, insulated walls and floor insulation","Skylight, mechanical ventilation, flue and TV via cable",Service charges,1 bathroom and 1 separate toilet,"102 m² (10,7 meter deep and 9,5 meter broad)",132 m²,1995,266 m²,424 m³,5 rooms (4 bedrooms),8 m²,"Atag (gas-fired combination boiler from 2013, in ownership)",Double glazing and energy efficient window,Flat roof,Located at the southeast accessible via the rear,Mechanical ventilation,No insulation,"Single-family home, corner house",Auction period,Price,"1,390 m²",1986,2 bathrooms and 2 separate toilets,2 months,205 m²,3 cars,3 m²,793 m³,83 m²,9 m²,Accessible for seniors,"Alarm installation, skylight and swimming pool","Alongside a quiet road, in residential district and freestanding location",Built-in,C What does this mean?,CH boiler and electrical boiler,"CH boiler, gas heater and partial floor heating",Combination roof covered with roof tiles,Double glazing,Double occupancy possible,"Electrical door, loft, electricity and running water","Nefit ecomline excellent (gas-fired combination boiler from 2003, in ownership)","Parking on gated property, parking on private property and public parking",Roof insulation,"Steam cabin, shower and toilet",Under offer,"1,612 m³",11 m²,12 m²,18 m²,1898,2 bathrooms,3 stories and a basement,379 m²,7 rooms (4 bedrooms),970 m²,"Alongside busy road, in center, in residential district and unobstructed surrounding view","Carport, parking place and detached brick garage","Gas-fired combination boiler, in ownership",Listed building (national monument),"€ 1,300,000 kosten koper",13 m²,1966,2 bathrooms and 4 separate toilets,23 m²,249 m²,4 stories,"63 m² (9,55 meter deep and 6,6 meter broad)",840 m³,9 rooms (7 bedrooms),983 m²,"Alongside a quiet road, in center, in residential district and freestanding location",Back garden and front garden,Bath and 2 showers,Detached brick storage,Electricity and running water,Gable roof covered with asphalt roofing,Located at the southwest accessible via the rear,"March 7, 2022",Public parking and parking garage,"Remeha CW5 (gas-fired combination boiler from 2021, in ownership)","Single-family home, row house","Skylight, passive ventilation system, flue, sliding door and TV via cable",Patio/atrium,Front garden,169 m² (13 meter deep and 13 meter broad),195 m²,2021,3 months,430 m²,570 m³,7 rooms (5 bedrooms),Attached brick garage,Available immediately,"Back garden, surrounded by garden, front garden and side garden",Geothermal heating,Heat pump,Located at the northwest,Woningborg garantiecertificaat,180 m²,1952,400 m³,6 cars,6 rooms (4 bedrooms),963 m²,"Alongside a quiet road, alongside water and in residential district",Attached wooden garage,Electrical door and electricity,F What does this mean?,"Intergas (gas-fired combination boiler from 2017, in ownership)",Shower and toilet,"Single-family home, detached residential property",184 m²,26 m²,452 m²,685 m³,"Alongside park, alongside a quiet road, alongside water, in residential district and unobstructed surrounding view",CH boiler and district heating,"Electrical door, loft and electricity",Gable roof,"March 8, 2022",Mechanical ventilation and TV via cable,Deposit,Rental agreement,Rental price,2018,27 m²,3 stories and a loft,4 weeks,479 m²,752 m³,Bath and toilet,Electricity and heating,Mechanical ventilation and solar panels,Sold under reservation,156 m²,2 m²,334 m²,"46 m² (8,7 meter deep and 5,3 meter broad)",5 m²,605 m³,CH boiler and heat recovery unit,Flat roof covered with asphalt roofing,"Gas-fired combination boiler from 2018, in ownership","March 12, 2022",Paid parking and parking on gated property,Triple glazed and completely insulated,182 m²,"182 m² (20 meter deep and 6,31 meter broad)",1955,30 m²,413 m²,730 m³,"Air conditioning, outdoor awning, mechanical ventilation, passive ventilation system, rolldown shutters, flue, TV via cable and solar panels",Attached brick garage and built-in,"Back garden, front garden and sun terrace","CH boiler, fireplace and partial floor heating","Desirable residence/villa, semi-detached residential property",Electrical boiler,"Electrical door, electricity and running water",Gable roof covered with asphalt roofing and roof tiles,"HR gaswand combi ketel (gas-fired combination boiler from 2006, in ownership)","On the edge of a forest, alongside a quiet road, In wooded surroundings, in residential district and unobstructed surrounding view","1,060 m³",2 separate toilets,242 m²,31 m²,600 m²,9 rooms (8 bedrooms),"Balanced ventilation system, TV via cable and solar panels",Combination roof covered with asphalt roofing and roof tiles,"Complete floor heating, heat recovery unit and heat pump",Not available,15 m²,1960,2 stories and a loft,221 m²,41 m²,670 m²,803 m³,CH boiler and partial floor heating,"Nefit (gas-fired combination boiler from 2008, in ownership)","On the edge of a forest, alongside park, alongside a quiet road and In wooded surroundings",Parking place and detached brick garage,"Roof insulation, double glazing and insulated walls",Surrounded by garden and sun terrace,"1,185 m²","1,535 m³",2 stories and a attic,2006,340 m²,6+ months,71 m²,"Air conditioning, alarm installation and mechanical ventilation",CH boiler and gas-fired boiler,Double glazing and completely insulated,"Electrical door, electricity, heating and running water","Excellent Ecoline (2006, in ownership)",Gable roof covered with slate,"Sheltered location, in residential district and unobstructed surrounding view",Side garden,Purchase combination,1 badkamer en 1 apart toilet,2 woonlagen,242 m³,3 kamers (2 slaapkamers),69 m²,"Aan rustige weg, aan water, in centrum en vrij uitzicht",Aangeboden sinds,Begane grond,Bijdrage VvE,Bouwjaar,Cv-ketel,Douche,E Wat betekent dit?,Gebruiksoppervlakten,Gedeeltelijk dubbel glas,"Intergas Kombi Kompakt HRE 28/24 (gas gestookt combiketel uit 2015, eigendom)",Ja,"Ja (€ 119,00 per maand)",Kadastrale kaart,Laatste vraagprijs,Looptijd,Nee,Parkeervergunningen,Soort appartement,Soort bouw,Soort dak,TV kabel,Verkoopdatum,Volle eigendom,Vraagprijs per m²,1969,200 m²,38 m²,5 weeks,575 m²,792 m³,"Alongside park, alongside water and outside the built-up area",Bath,D What does this mean?,"Loft, electricity, heating and running water",First rental price
365,Available in consultation,,"€ 595,000 kosten koper","€ 4,190",,Bath and toilet,,Resale property,,A What does this mean?,16 m²,"Mechanical ventilation, sliding door, TV via cable, solar collectors and solar panels",District heating and complete floor heating,,"Double glazing, energy efficient window, floor insulation and completely insulated","March 2, 2022",142 m²,,Alongside park and freestanding location,,1 bathroom and 1 separate toilet,5 rooms (4 bedrooms),2 stories and a attic,,,,,Available,,Parking on gated property and parking garage,493 m³,2017,https://www.funda.nl/en/koop/den-haag/huis-88080263-charlotte-jacobslaan-83/?navigateSource=resultlist,"0,01 meter deep and 0,01 meter broad",Back garden and front garden,Located at the northeast accessible via the rear,"Single-family home, row house",,,6 m²,,,,Gable roof covered with roof tiles,Politiekeurmerk,,,142 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,,,"€ 1,150,000 kosten koper","€ 5,897",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Listed since,,Facilities,,,,,Energy label,,,,,,,,,,,,https://www.funda.nl/en/koop/den-haag/huis-88908808-markgraaflaan-71/?navigateSource=resultlist,,,Year of construction,,,Building type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Heating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acceptance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Garden location,Plot size,Quality marks,Status,Volume in cubic meters,Number of rooms,Number of stories,Capacity,Kind of house,Back garden,Garden,Hot water,Type of garage,Living area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,Available in consultation,Yes,"€ 575,000 kosten koper","€ 7,278",Balcony present,,Yes,Resale property,"Gas-fired combination boiler from 2022, in ownership",A What does this mean?,8 m²,Mechanical ventilation,CH boiler,CH boiler,Energy efficient window,5 weeks,79 m²,1st floor,Alongside a quiet road and in residential district,No,,3 rooms (2 bedrooms),1 story,Yes (€ 80.00 per month),Yes,No,,Sold under reservation,Upstairs apartment (apartment),"Paid parking, public parking and resident's parking permits",280 m³,1884,https://www.funda.nl/en/koop/den-haag/appartement-42693509-atjehstraat-20/?navigateSource=resultlist,,,,,10 m²,,,,,€ 80.00 per month,Gable roof covered with roof tiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,Available in consultation,Yes,"€ 325,000 kosten koper","€ 2,708",Roof terrace present and balcony present,,Yes,Resale property,,D What does this mean?,58 m²,Electricity,Communal central heating,Central facility,Double glazing and completely insulated,5 weeks,120 m²,5th floor,"In wooded surroundings, in residential district, freestanding location and unobstructed surrounding view",Yes,1 separate toilet,5 rooms (4 bedrooms),1 story,Yes (€ 451.72 per month),Yes,Yes,Partly furnished with carpets and curtains,Available,Upstairs apartment (apartment),Public parking,387 m³,1978,https://www.funda.nl/en/koop/den-haag/appartement-42697036-melis-stokezijde-214/?navigateSource=resultlist,,Sun terrace,Located at the southeast,,,,5 m²,,Built-in,€ 451.72 per month,Flat roof covered with asphalt roofing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"49 m² (7,7 meter deep and 6,4 meter broad)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,Available in consultation,Yes,"€ 360,000 kosten koper","€ 3,396",,"Jacuzzi, steam cabin, bath and shower",Yes,Resale property,"Gas-fired combination boiler from 2000, in ownership",,,Electricity,CH boiler,CH boiler,"Roof insulation, double glazing, energy efficient window, insulated walls, floor insulation and completely insulated",6+ months,106 m²,14th floor,,Yes,1 bathroom and 1 separate toilet,4 rooms (3 bedrooms),1 story,Yes (€ 156.43 per month),Yes,Yes,,Available,Mezzanine,,284 m³,2001,https://www.funda.nl/en/koop/den-haag/appartement-41315117-troelstrakade-59-c/?navigateSource=resultlist,,,,,,Underground parking,,B What does this mean?,Storage box,€ 156.43 per month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"€ 330,000 kosten koper",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,Available in consultation,Yes,"€ 425,000 kosten koper","€ 6,159",Balcony present,Bath,Yes,Resale property,,C 1.24 What does this mean?,3 m²,Elevator and TV via cable,District heating,District heating,Double glazing,6 weeks,69 m²,1st floor,In center,Yes,1 bathroom and 1 separate toilet,2 rooms (1 bedroom),1 story,Yes (€ 218.12 per month),Yes,Yes,,Sold under reservation,Upstairs apartment (apartment),Paid parking,208 m³,1996,https://www.funda.nl/en/koop/den-haag/appartement-42697729-willemstraat-25/?navigateSource=resultlist,,,,,,Parking place,3 m²,,Built-in,€ 218.12 per month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,Available in consultation,,"€ 450,000 kosten koper","€ 4,018",,Jacuzzi and shower,,Resale property,,A What does this mean?,52 m²,,,,,"March 10, 2022",112 m²,,,,1 bathroom and 1 separate toilet,4 rooms (2 bedrooms),3 stories,,,,,Available,,,406 m³,2008,https://www.funda.nl/en/koop/den-haag/huis-88099393-hertenrade-104/?navigateSource=toppositie,,,,"Single-family home, corner house",,Underground parking,11 m²,,,,,,,,115 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,Available in consultation,Yes,"€ 485,000 kosten koper","€ 6,139",Roof terrace present and balcony present,Bath,Yes,Resale property,"Intergas (gas-fired combination boiler from 2006, in ownership)",A What does this mean?,14 m²,Electricity,CH boiler,CH boiler,"Roof insulation, double glazing and insulated walls","March 10, 2022",79 m²,5th floor,In residential district,Yes,1 bathroom and 1 separate toilet,3 rooms (2 bedrooms),1 story,Yes (€ 164.94 per month),Yes,Yes,Protected townscape or village view (permit needed for alterations),Available,Upstairs apartment (apartment),Parking on private property,244 m³,2006,https://www.funda.nl/en/koop/den-haag/appartement-42635254-laan-van-meerdervoort-84-52/?navigateSource=resultlist,,,,,,,17 m²,,Storage box,€ 164.94 per month,Flat roof covered with asphalt roofing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,Available in consultation,Yes,"€ 449,000 kosten koper","€ 4,446",,,Yes,Resale property,,B What does this mean?,6 m²,,,,,3 months,101 m²,,,Yes,,5 rooms (4 bedrooms),2 stories,Yes (€ 85.00 per month),Yes,Yes,,Available,Maisonnette,,341 m³,1996,https://www.funda.nl/en/koop/den-haag/appartement-88906950-zoutkeetsingel-119-a/?navigateSource=resultlist,,,,,,,6 m²,,,€ 85.00 per month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,Available in consultation,Yes,"€ 300,000 kosten koper","€ 3,529",Balcony present,Bath and shower,Yes,Resale property,,A What does this mean?,11 m²,Electricity,District heating and complete floor heating,,"Double glazing, energy efficient window and completely insulated","March 2, 2022",85 m²,2nd floor,In residential district and unobstructed surrounding view,Yes,1 bathroom and 1 separate toilet,3 rooms (2 bedrooms),1 story,Yes (€ 141.21 per month),Yes,Yes,,Available,Upstairs apartment (apartment),Parking on gated property and public parking,282 m³,2018,https://www.funda.nl/en/koop/den-haag/appartement-88078682-meppelweg-594/?navigateSource=resultlist,,,,,1 m²,Parking place,17 m²,,Built-in,€ 141.21 per month,Flat roof covered with asphalt roofing,Energie Prestatie Advies,,Accessible for seniors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,Available immediately,No,"€ 315,000 kosten koper","€ 4,846",,Bath and shower,Yes,Resale property,,,,,CH boiler,CH boiler,Mostly double glazed,"March 4, 2022",65 m²,Ground floor,Alongside a quiet road and in residential district,No,1 bathroom and 1 separate toilet,3 rooms (1 bedroom),1 story,No,No,No,Protected townscape or village view (permit needed for alterations),Available,Ground-floor apartment,Paid parking and resident's parking permits,278 m³,1887,https://www.funda.nl/en/koop/den-haag/appartement-88084545-van-speijkstraat-210-a/?navigateSource=resultlist,,,,,,,,G What does this mean?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,Available in consultation,Yes,"€ 255,000 kosten koper","€ 3,643",Balcony present,Shower and toilet,Yes,Resale property,"Remeha HR (gas-fired combination boiler from 2010, in ownership)",D What does this mean?,8 m²,Electricity,CH boiler,CH boiler,"Double glazing, energy efficient window and floor insulation",2 weeks,70 m²,2nd floor,Alongside a quiet road and in residential district,No,1 bathroom,4 rooms (2 bedrooms),1 story,Yes (€ 130.00 per month),Yes,Yes,Partly furnished with carpets and curtains,Under offer,Residential property with shared street entrance (apartment),"Paid parking, public parking and resident's parking permits",232 m³,1954,https://www.funda.nl/en/koop/den-haag/appartement-42618288-wormerveerstraat-214/?navigateSource=resultlist,,,,,1 m²,,13 m²,,Storage box,€ 130.00 per month,Gable roof covered with roof tiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,Available in consultation,No,"€ 650,000 kosten koper","€ 3,892",Balcony present,,Yes,Resale property,"Nefit Ecomline (gas-fired from 2003, in ownership)",F What does this mean?,16 m²,,CH boiler,Gas water heater,,7 weeks,167 m²,,,No,3 separate toilets,6 rooms (5 bedrooms),3 stories,No,Yes,No,Protected townscape or village view (permit needed for alterations),Available,Upstairs apartment,Paid parking and resident's parking permits,576 m³,1903,https://www.funda.nl/en/koop/den-haag/appartement-88040989-anna-paulownastraat-33-a/?navigateSource=resultlist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,Available in consultation,Yes,"€ 260,000 kosten koper","€ 3,421",,Bath,Yes,Resale property,,D What does this mean?,6 m²,"Elevator, passive ventilation system and TV via cable",Communal central heating,Central facility,Partly double glazed,"March 2, 2022",76 m²,2nd floor,"Alongside park, alongside a quiet road, alongside water and unobstructed surrounding view",Yes,1 bathroom and 1 separate toilet,3 rooms (2 bedrooms),1 story,Yes (€ 226.79 per month),Yes,Yes,,Available,Upstairs apartment (apartment),Public parking,232 m³,1965,https://www.funda.nl/en/koop/den-haag/appartement-88081625-smaragdhorst-393/?navigateSource=resultlist,,,,,,,5 m²,,,€ 226.79 per month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,Available in consultation,Yes,"€ 515,000 kosten koper","€ 4,478",Balcony present,Shower,Yes,Resale property,"Rehema Tzerra M 28C (gas-fired from 2014, in ownership)",A What does this mean?,8 m²,TV via cable and solar panels,CH boiler,CH boiler,Partly double glazed,"March 10, 2022",115 m²,1st floor,Alongside a quiet road,No,1 bathroom and 1 separate toilet,5 rooms (3 bedrooms),1 story,Yes (€ 125.00 per month),Yes,Yes,,Under offer,Upstairs apartment (apartment),Paid parking and resident's parking permits,383 m³,1911,https://www.funda.nl/en/koop/den-haag/appartement-42637687-jacob-gillesstraat-11-a/?navigateSource=resultlist,,,,,,,,,,€ 125.00 per month,Flat roof covered with asphalt roofing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
